65.9091033935547, -37.7272720336914
105.909103393555, 12.27272605896
-4.09089660644531, 42.2727279663086
65.9091033935547, 52.2727279663086
5.90910339355469, 72.2727279663086
-44.0908966064453, 62.2727279663086
-74.0908966064453, 2.27272605895996
-34.0908966064453, 32.2727279663086
-34.0908966064453, 52.2727279663086
-14.0908966064453, 42.2727279663086
-24.0908966064453, -7.72727394104004
-84.0908966064453, -17.72727394104
-64.0908966064453, -47.7272720336914
-14.0908966064453, -27.72727394104
15.9091033935547, 22.27272605896
25.9091033935547, 2.27272605895996
-4.09089660644531, -37.7272720336914
5.90910339355469, -7.72727394104004
-24.0908966064453, -47.7272720336914
15.9091033935547, -67.7272720336914
55.9091033935547, -27.72727394104
55.9091033935547, -67.7272720336914
