28.90910360336318, 33.27272733688354
-4.09089660644531, 42.2727279663086
36.29371915343261, 48.041958789148296
42.337674997290925, 60.1298707650632
5.90910339355469, 72.2727279663086
-44.0908966064453, 62.2727279663086
-74.0908966064453, 2.27272605895996
-34.0908966064453, 32.2727279663086
-34.0908966064453, 52.2727279663086
-14.0908966064453, 42.2727279663086
-24.0908966064453, -7.72727394104004
-84.0908966064453, -17.72727394104
-64.0908966064453, -47.7272720336914
-14.0908966064453, -27.72727394104
15.9091033935547, 22.27272605896
19.659103289246648, 14.7727262675761
0.9091019630426119, -22.72727727890169
5.90910339355469, -7.72727394104004
-24.0908966064453, -47.7272720336914
-14.090895366668622, -52.72727265357974
