28.90910360336318, 33.27272733688354
-4.09089660644531, 42.2727279663086
36.29371915343261, 48.041958789148296
42.337674997290925, 60.1298707650632
5.90910339355469, 72.2727279663086
-44.0908966064453, 62.2727279663086
-59.09089651107794, 32.27272720336901
-44.09089665412913, 24.772727453708562
-34.0908966064453, 32.2727279663086
-34.0908966064453, 52.2727279663086
-14.0908966064453, 42.2727279663086
-19.999987355933715, 12.727273091796903
3.2167965942585566, 1.1188813934664283
15.9091033935547, 22.27272605896
19.659103289246648, 14.7727262675761
10.90910420417793, -2.7272723197937965
10.909104204177929, -2.7272723197937956
